31,031 Killerrig,Carlow,SE,South-East,Southern,313,340,11,10,0,0,0,0,2,1,7,8,333,359,93.99,94.71,3.3,2.79,0,0,0,0,0.6,0.28,2.1,2.23,322,350,1,2,0,0,0,0,2,1,6,5,2,1,333,359,96.7,97.49,0.3,0.56,0,0,0,0,0.6,0.28,1.8,1.39,0.6,0.28,325,345,0,0,3,3,0,0,0,4,2,0,3,7,333,359,97.6,96.1,0,0,0.9,0.84,0,0,0,1.11,0.6,0,0.9,1.95,319,323,11,21,3,8,3,7,336,359,94.94,89.97,3.27,5.85,0.89,2.23,0.89,1.95,303,342,10,7,8,3,6,1,327,353,92.66,96.88,3.06,1.98,2.45,0.85,1.83,0.28,14,7,4,2,1,0,50,28.57,14.29,7.14,0,14,0,7,0,7,0,50,0,50
32,032 Leighlinbridge,Carlow,SE,South-East,Southern,1320,1373,82,78,14,41,3,2,10,8,51,44,1480,1546,89.19,88.81,5.54,5.05,0.95,2.65,0.2,0.13,0.68,0.52,3.45,2.85,1356,1393,39,36,14,46,4,2,11,6,43,34,13,29,1480,1546,91.62,90.1,2.64,2.33,0.95,2.98,0.27,0.13,0.74,0.39,2.91,2.2,0.88,1.88,1350,1395,0,0,76,98,0,2,15,20,14,5,25,26,1480,1546,91.22,90.23,0,0,5.14,6.34,0,0.13,1.01,1.29,0.95,0.32,1.69,1.68,1355,1391,80,91,47,51,15,25,1497,1558,90.51,89.28,5.34,5.84,3.14,3.27,1,1.6,1376,1446,40,60,7,16,36,4,1459,1526,94.31,94.76,2.74,3.93,0.48,1.05,2.47,0.26,108,32,50,19,5,2,29.63,46.3,17.59,4.63,1.85,108,44,7,2,55,40.74,6.48,1.85,50.93
33,033 Muinebeag (Bagenalstown) Rural,Carlow,SE,South-East,Southern,611,599,26,23,2,7,0,0,6,4,13,9,658,642,92.86,93.3,3.95,3.58,0.3,1.09,0,0,0.91,0.62,1.98,1.4,622,625,12,6,2,7,0,0,4,2,11,1,7,1,658,642,94.53,97.35,1.82,0.93,0.3,1.09,0,0,0.61,0.31,1.67,0.16,1.06,0.16,626,622,0,0,24,17,0,0,0,0,2,1,6,2,658,642,95.14,96.88,0,0,3.65,2.65,0,0,0,0,0.3,0.16,0.91,0.31,611,585,34,35,11,22,3,4,659,646,92.72,90.56,5.16,5.42,1.67,3.41,0.46,0.62,620,617,20,13,9,3,3,3,652,636,95.09,97.01,3.07,2.04,1.38,0.47,0.46,0.47,20,11,5,4,0,0,55,25,20,0,0,20,9,3,0,8,45,15,0,40
34,034 Muinebeag (Bagenalstown) Urban,Carlow,SE,South-East,Southern,2234,2374,113,128,95,150,14,10,26,42,31,61,2513,2765,88.9,85.86,4.5,4.63,3.78,5.42,0.56,0.36,1.03,1.52,1.23,2.21,2280,2426,49,51,99,153,14,10,29,45,24,45,18,35,2513,2765,90.73,87.74,1.95,1.84,3.94,5.53,0.56,0.36,1.15,1.63,0.96,1.63,0.72,1.27,2286,2420,0,0,187,266,0,5,8,41,6,10,26,23,2513,2765,90.97,87.52,0,0,7.44,9.62,0,0.18,0.32,1.48,0.24,0.36,1.03,0.83,2375,2565,92,122,40,53,25,35,2532,2775,93.8,92.43,3.63,4.4,1.58,1.91,0.99,1.26,2313,2622,87,55,28,31,59,18,2487,2726,93,96.18,3.5,2.02,1.13,1.14,2.37,0.66,308,125,106,59,13,5,40.58,34.42,19.16,4.22,1.62,308,158,27,10,113,51.3,8.77,3.25,36.69
35,035 Myshall,Carlow,SE,South-East,Southern,431,541,26,36,2,5,0,10,1,8,4,5,464,605,92.89,89.42,5.6,5.95,0.43,0.83,0,1.65,0.22,1.32,0.86,0.83,435,559,14,18,2,5,0,10,3,6,2,3,8,4,464,605,93.75,92.4,3.02,2.98,0.43,0.83,0,1.65,0.65,0.99,0.43,0.5,1.72,0.66,436,556,0,0,20,39,0,0,0,1,1,0,7,9,464,605,93.97,91.9,0,0,4.31,6.45,0,0,0,0.17,0.22,0,1.51,1.49,436,552,15,26,5,17,9,11,465,606,93.76,91.09,3.23,4.29,1.08,2.81,1.94,1.82,390,562,25,24,35,10,7,0,457,596,85.34,94.3,5.47,4.03,7.66,1.68,1.53,0,36,24,8,4,0,0,66.67,22.22,11.11,0,0,36,6,5,11,14,16.67,13.89,30.56,38.89
36,036 Nurney,Carlow,SE,South-East,Southern,821,824,30,26,1,0,0,0,5,10,7,3,864,863,95.02,95.48,3.47,3.01,0.12,0,0,0,0.58,1.16,0.81,0.35,836,837,15,15,1,0,0,0,4,4,4,2,4,5,864,863,96.76,96.99,1.74,1.74,0.12,0,0,0,0.46,0.46,0.46,0.23,0.46,0.58,834,841,2,0,15,18,0,0,2,0,1,0,10,4,864,863,96.53,97.45,0.23,0,1.74,2.09,0,0,0.23,0,0.12,0,1.16,0.46,800,796,48,56,10,13,8,2,866,867,92.38,91.81,5.54,6.46,1.15,1.5,0.92,0.23,829,826,13,10,14,14,4,2,860,852,96.4,96.95,1.51,1.17,1.63,1.64,0.47,0.23,29,23,4,2,0,0,79.31,13.79,6.9,0,0,29,0,17,0,12,0,58.62,0,41.38
37,037 Oldleighlin,Carlow,SE,South-East,Southern,419,517,20,36,0,5,0,0,3,2,2,7,444,567,94.37,91.18,4.5,6.35,0,0.88,0,0,0.68,0.35,0.45,1.23,431,533,10,21,0,5,0,0,2,1,1,5,0,2,444,567,97.07,94,2.25,3.7,0,0.88,0,0,0.45,0.18,0.23,0.88,0,0.35,432,525,0,0,10,29,0,2,0,1,0,4,2,6,444,567,97.3,92.59,0,0,2.25,5.11,0,0.35,0,0.18,0,0.71,0.45,1.06,408,508,18,31,16,25,3,5,445,569,91.69,89.28,4.04,5.45,3.6,4.39,0.67,0.88,415,530,13,20,6,2,2,1,436,553,95.18,95.84,2.98,3.62,1.38,0.36,0.46,0.18,19,9,3,6,0,1,47.37,15.79,31.58,0,5.26,19,5,6,0,8,26.32,31.58,0,42.11
38,038 Rathanna,Carlow,SE,South-East,Southern,115,97,5,10,0,0,0,0,2,2,2,4,124,113,92.74,85.84,4.03,8.85,0,0,0,0,1.61,1.77,1.61,3.54,115,102,5,5,0,0,0,0,4,4,0,1,0,1,124,113,92.74,90.27,4.03,4.42,0,0,0,0,3.23,3.54,0,0.88,0,0.88,115,102,0,0,9,11,0,0,0,0,0,0,0,0,124,113,92.74,90.27,0,0,7.26,9.73,0,0,0,0,0,0,0,0,101,94,17,9,8,10,0,1,126,114,80.16,82.46,13.49,7.89,6.35,8.77,0,0.88,118,112,1,0,2,0,1,0,122,112,96.72,100,0.82,0,1.64,0,0.82,0,6,4,1,1,0,0,66.67,16.67,16.67,0,0,6,0,2,0,4,0,33.33,0,66.67
39,039 Rathornan,Carlow,SE,South-East,Southern,350,398,15,26,0,2,0,0,0,1,0,3,365,430,95.89,92.56,4.11,6.05,0,0.47,0,0,0,0.23,0,0.7,351,408,10,14,0,2,0,0,0,0,0,1,4,5,365,430,96.16,94.88,2.74,3.26,0,0.47,0,0,0,0,0,0.23,1.1,1.16,352,413,0,0,10,6,0,0,0,8,0,1,3,2,365,430,96.44,96.05,0,0,2.74,1.4,0,0,0,1.86,0,0.23,0.82,0.47,307,374,46,38,6,17,6,3,365,432,84.11,86.57,12.6,8.8,1.64,3.94,1.64,0.69,340,412,18,6,3,3,0,3,361,424,94.18,97.17,4.99,1.42,0.83,0.71,0,0.71,6,3,2,1,0,0,50,33.33,16.67,0,0,6,2,2,0,2,33.33,33.33,0,33.33
40,040 Rathrush,Carlow,SE,South-East,Southern,898,1013,55,50,19,17,0,0,2,7,6,8,980,1095,91.63,92.51,5.61,4.57,1.94,1.55,0,0,0.2,0.64,0.61,0.73,917,1036,25,21,20,17,0,0,4,6,5,3,9,12,980,1095,93.57,94.61,2.55,1.92,2.04,1.55,0,0,0.41,0.55,0.51,0.27,0.92,1.1,894,1030,8,7,47,46,1,1,0,0,4,3,26,8,980,1095,91.22,94.06,0.82,0.64,4.8,4.2,0.1,0.09,0,0,0.41,0.27,2.65,0.73,872,998,65,61,27,37,19,5,983,1101,88.71,90.64,6.61,5.54,2.75,3.36,1.93,0.45,799,1046,75,25,48,5,30,2,952,1078,83.93,97.03,7.88,2.32,5.04,0.46,3.15,0.19,39,9,12,15,2,1,23.08,30.77,38.46,5.13,2.56,39,18,5,0,16,46.15,12.82,0,41.03
41,041 Ridge,Carlow,SE,South-East,Southern,205,248,20,18,0,2,0,0,1,2,1,3,227,273,90.31,90.84,8.81,6.59,0,0.73,0,0,0.44,0.73,0.44,1.1,214,254,12,10,0,2,0,0,1,1,0,1,0,5,227,273,94.27,93.04,5.29,3.66,0,0.73,0,0,0.44,0.37,0,0.37,0,1.83,215,249,3,3,8,13,0,1,0,1,0,1,1,5,227,273,94.71,91.21,1.32,1.1,3.52,4.76,0,0.37,0,0.37,0,0.37,0.44,1.83,169,204,51,54,6,10,1,5,227,273,74.45,74.73,22.47,19.78,2.64,3.66,0.44,1.83,197,258,11,8,8,4,1,1,217,271,90.78,95.2,5.07,2.95,3.69,1.48,0.46,0.37,8,2,2,4,0,0,25,25,50,0,0,8,1,5,0,2,12.5,62.5,0,25
42,042 Shangarry,Carlow,SE,South-East,Southern,433,471,29,37,1,0,0,0,0,0,8,15,471,523,91.93,90.06,6.16,7.07,0.21,0,0,0,0,0,1.7,2.87,451,500,12,15,1,0,0,0,0,0,7,5,0,3,471,523,95.75,95.6,2.55,2.87,0.21,0,0,0,0,0,1.49,0.96,0,0.57,449,497,0,1,13,22,0,0,1,1,4,0,4,2,471,523,95.33,95.03,0,0.19,2.76,4.21,0,0,0.21,0.19,0.85,0,0.85,0.38,409,452,46,58,12,14,5,1,472,525,86.65,86.1,9.75,11.05,2.54,2.67,1.06,0.19,447,492,6,12,8,7,3,1,464,512,96.34,96.09,1.29,2.34,1.72,1.37,0.65,0.2,5,3,2,0,0,0,60,40,0,0,0,5,0,4,0,1,0,80,0,20
43,043 Sliguff,Carlow,SE,South-East,Southern,458,485,19,28,5,0,0,0,1,2,4,5,487,520,94.05,93.27,3.9,5.38,1.03,0,0,0,0.21,0.38,0.82,0.96,461,501,10,11,5,0,0,0,0,2,6,4,5,2,487,520,94.66,96.35,2.05,2.12,1.03,0,0,0,0,0.38,1.23,0.77,1.03,0.38,466,495,0,0,18,9,0,0,0,7,0,5,3,4,487,520,95.69,95.19,0,0,3.7,1.73,0,0,0,1.35,0,0.96,0.62,0.77,416,434,68,67,10,23,1,3,495,527,84.04,82.35,13.74,12.71,2.02,4.36,0.2,0.57,459,488,13,11,9,15,0,1,481,515,95.43,94.76,2.7,2.14,1.87,2.91,0,0.19,18,9,2,2,0,5,50,11.11,11.11,0,27.78,18,0,8,0,10,0,44.44,0,55.56
44,044 Tankardstown,Carlow,SE,South-East,Southern,385,383,24,23,3,1,1,1,12,12,7,10,432,430,89.12,89.07,5.56,5.35,0.69,0.23,0.23,0.23,2.78,2.79,1.62,2.33,393,392,11,13,2,0,2,2,11,11,11,6,2,6,432,430,90.97,91.16,2.55,3.02,0.46,0,0.46,0.47,2.55,2.56,2.55,1.4,0.46,1.4,398,397,0,0,22,24,0,1,0,1,6,3,6,4,432,430,92.13,92.33,0,0,5.09,5.58,0,0.23,0,0.23,1.39,0.7,1.39,0.93,371,358,43,56,18,18,2,6,434,438,85.48,81.74,9.91,12.79,4.15,4.11,0.46,1.37,398,407,13,7,7,8,12,0,430,422,92.56,96.45,3.02,1.66,1.63,1.9,2.79,0,31,14,9,7,1,0,45.16,29.03,22.58,3.23,0,31,0,13,0,18,0,41.94,0,58.06
45,045 Templepeter,Carlow,SE,South-East,Southern,375,406,14,13,0,2,0,0,5,5,12,8,406,434,92.36,93.55,3.45,3,0,0.46,0,0,1.23,1.15,2.96,1.84,395,421,5,4,0,3,0,0,1,2,5,4,0,0,406,434,97.29,97,1.23,0.92,0,0.69,0,0,0.25,0.46,1.23,0.92,0,0,388,418,6,3,9,10,0,0,2,2,0,0,1,1,406,434,95.57,96.31,1.48,0.69,2.22,2.3,0,0,0.49,0.46,0,0,0.25,0.23,351,362,49,52,8,13,1,7,409,434,85.82,83.41,11.98,11.98,1.96,3,0.24,1.61,386,412,11,11,2,6,1,0,400,429,96.5,96.04,2.75,2.56,0.5,1.4,0.25,0,12,8,1,1,0,2,66.67,8.33,8.33,0,16.67,12,3,3,0,6,25,25,0,50
46,046 Tullowbeg,Carlow,SE,South-East,Southern,435,510,28,26,0,20,0,0,0,17,5,6,468,579,92.95,88.08,5.98,4.49,0,3.45,0,0,0,2.94,1.07,1.04,445,508,11,14,0,21,0,0,0,18,5,1,7,17,468,579,95.09,87.74,2.35,2.42,0,3.63,0,0,0,3.11,1.07,0.17,1.5,2.94,403,476,44,34,8,34,0,0,0,0,1,5,12,30,468,579,86.11,82.21,9.4,5.87,1.71,5.87,0,0,0,0,0.21,0.86,2.56,5.18,427,511,38,36,1,22,7,13,473,582,90.27,87.8,8.03,6.19,0.21,3.78,1.48,2.23,417,535,28,20,14,9,5,3,464,567,89.87,94.36,6.03,3.53,3.02,1.59,1.08,0.53,49,16,16,14,1,2,32.65,32.65,28.57,2.04,4.08,49,20,4,0,25,40.82,8.16,0,51.02
47,047 Tullow Rural,Carlow,SE,South-East,Southern,429,620,27,31,15,7,0,0,8,11,9,18,488,687,87.91,90.25,5.53,4.51,3.07,1.02,0,0,1.64,1.6,1.84,2.62,446,596,7,8,16,8,0,0,8,9,5,13,6,53,488,687,91.39,86.75,1.43,1.16,3.28,1.16,0,0,1.64,1.31,1.02,1.89,1.23,7.71,445,638,0,0,32,32,0,1,0,1,4,5,7,10,488,687,91.19,92.87,0,0,6.56,4.66,0,0.15,0,0.15,0.82,0.73,1.43,1.46,442,604,39,64,13,25,6,9,500,702,88.4,86.04,7.8,9.12,2.6,3.56,1.2,1.28,433,620,17,35,16,13,16,7,482,675,89.83,91.85,3.53,5.19,3.32,1.93,3.32,1.04,33,22,5,4,1,1,66.67,15.15,12.12,3.03,3.03,33,8,6,0,19,24.24,18.18,0,57.58
48,048 Tullow Urban,Carlow,SE,South-East,Southern,2285,2665,148,156,243,302,21,25,73,174,62,82,2832,3404,80.69,78.29,5.23,4.58,8.58,8.87,0.74,0.73,2.58,5.11,2.19,2.41,2334,2650,76,74,249,331,23,25,68,173,49,64,33,87,2832,3404,82.42,77.85,2.68,2.17,8.79,9.72,0.81,0.73,2.4,5.08,1.73,1.88,1.17,2.56,2305,2609,9,30,348,595,2,24,17,35,34,31,117,80,2832,3404,81.39,76.65,0.32,0.88,12.29,17.48,0.07,0.71,0.6,1.03,1.2,0.91,4.13,2.35,2587,2982,130,231,73,125,91,76,2881,3414,89.8,87.35,4.51,6.77,2.53,3.66,3.16,2.23,2413,3030,161,206,67,47,144,42,2785,3325,86.64,91.13,5.78,6.2,2.41,1.41,5.17,1.26,616,138,241,165,44,28,22.4,39.12,26.79,7.14,4.55,616,308,16,22,270,50,2.6,3.57,43.83
49,049 Ballymurphy,Carlow,SE,South-East,Southern,236,257,10,20,0,0,0,0,1,1,1,1,248,279,95.16,92.11,4.03,7.17,0,0,0,0,0.4,0.36,0.4,0.36,239,259,6,15,0,0,0,0,1,0,0,3,2,2,248,279,96.37,92.83,2.42,5.38,0,0,0,0,0.4,0,0,1.08,0.81,0.72,241,258,0,0,7,13,0,0,0,0,0,5,0,3,248,279,97.18,92.47,0,0,2.82,4.66,0,0,0,0,0,1.79,0,1.08,245,263,1,3,3,11,0,2,249,279,98.39,94.27,0.4,1.08,1.2,3.94,0,0.72,225,254,5,13,2,5,8,1,240,273,93.75,93.04,2.08,4.76,0.83,1.83,3.33,0.37,10,9,1,0,0,0,90,10,0,0,0,10,0,3,0,7,0,30,0,70
50,050 Coonogue,Carlow,SE,South-East,Southern,183,185,11,18,0,0,0,0,0,2,1,1,195,206,93.85,89.81,5.64,8.74,0,0,0,0,0,0.97,0.51,0.49,187,190,5,9,0,0,0,0,1,2,1,1,1,4,195,206,95.9,92.23,2.56,4.37,0,0,0,0,0.51,0.97,0.51,0.49,0.51,1.94,186,192,0,0,4,8,0,0,0,1,0,0,5,5,195,206,95.38,93.2,0,0,2.05,3.88,0,0,0,0.49,0,0,2.56,2.43,185,186,5,5,4,9,1,6,195,206,94.87,90.29,2.56,2.43,2.05,4.37,0.51,2.91,184,196,2,3,5,5,0,0,191,204,96.34,96.08,1.05,1.47,2.62,2.45,0,0,5,5,0,0,0,0,100,0,0,0,0,5,0,0,0,5,0,0,0,100
